Probe,Female CBZ C1,Female CBZ C2,Female CBZ C3,Female CBZ L1,Female CBZ L2,Female CBZ  L3,Female CBZ H1,Female CBZ H2,Female CBZ H3
A_15_P134976,0,0,0,1,1,1,1,1,1
A_15_P134981,0,0,0,1,1,1,1,1,1
A_15_P134986,0,0,0,1,1,1,1,1,1
A_15_P134997,0,0,0,1,1,1,1,1,1
A_15_P135001,0,0,0,1,1,1,1,1,1
A_15_P135016,0,0,0,1,1,1,1,1,1
A_15_P135021,0,0,0,1,1,1,1,1,1
A_15_P135041,0,0,0,1,1,1,1,1,1
A_15_P135046,0,0,0,1,1,1,1,1,1
A_15_P135051,0,0,0,1,1,1,1,1,1
A_15_P135061,0,0,0,1,1,1,1,1,1
A_15_P135066,0,0,0,1,1,1,1,1,1
A_15_P135071,0,0,0,1,1,1,1,1,1
A_15_P135076,0,0,0,1,1,1,1,1,1
A_15_P135081,0,0,0,1,1,1,1,1,1
A_15_P135097,0,0,0,1,1,1,1,1,1
A_15_P135101,0,0,0,1,1,1,1,1,1
A_15_P135106,0,0,0,1,1,1,1,1,1
A_15_P135111,0,0,0,1,1,1,1,1,1
A_15_P135116,0,0,0,1,1,1,1,1,1
A_15_P135121,0,0,0,1,1,1,1,1,1
A_15_P135126,0,0,0,1,1,1,1,1,1
A_15_P135131,0,0,0,1,1,1,1,1,1
A_15_P135142,0,0,0,1,1,1,1,1,1
A_15_P135151,0,0,0,1,1,1,1,1,1
A_15_P135161,0,0,0,1,1,1,1,1,1
A_15_P135166,0,0,0,1,1,1,1,1,1
A_15_P135171,0,0,0,1,1,1,1,1,1
A_15_P135181,0,0,0,1,1,1,1,1,1
A_15_P135186,0,0,0,1,1,1,1,1,1
A_15_P135191,0,0,0,1,1,1,1,1,1
A_15_P135196,0,0,0,1,1,1,1,1,1
A_15_P135201,0,0,0,1,1,1,1,1,1
A_15_P135211,0,0,0,1,1,1,1,1,1
A_15_P135216,0,0,0,1,1,1,1,1,1
A_15_P135231,0,0,0,1,1,1,1,1,1
A_15_P135236,0,0,0,1,1,1,1,1,1
A_15_P135244,0,0,0,1,1,1,1,1,1
A_15_P135247,0,0,0,1,1,1,1,1,1
A_15_P135253,0,0,0,1,1,1,1,1,1
A_15_P135256,0,0,0,1,1,1,1,1,1
A_15_P135261,0,0,0,1,1,1,1,1,1
A_15_P135271,0,0,0,1,1,1,1,1,1
A_15_P135276,0,0,0,1,1,1,1,1,1
A_15_P135281,0,0,0,1,1,1,1,1,1
A_15_P135286,0,0,0,1,1,1,1,1,1
A_15_P135291,0,0,0,1,1,1,1,1,1
A_15_P135301,0,0,0,1,1,1,1,1,1
A_15_P135311,0,0,0,1,1,1,1,1,1
A_15_P135316,0,0,0,1,1,1,1,1,1
A_15_P135321,0,0,0,1,1,1,1,1,1
A_15_P135331,0,0,0,1,1,1,1,1,1
A_15_P135341,0,0,0,1,1,1,1,1,1
A_15_P135346,0,0,0,1,1,1,1,1,1
A_15_P135351,0,0,0,1,1,1,1,1,1
A_15_P135357,0,0,0,1,1,1,1,1,1
A_15_P135361,0,0,0,1,1,1,1,1,1
A_15_P135376,0,0,0,1,1,1,1,1,1
A_15_P135381,0,0,0,1,1,1,1,1,1
A_15_P135391,0,0,0,1,1,1,1,1,1
A_15_P135401,0,0,0,1,1,1,1,1,1
A_15_P135406,0,0,0,1,1,1,1,1,1
A_15_P135411,0,0,0,1,1,1,1,1,1
A_15_P135416,0,0,0,1,1,1,1,1,1
A_15_P135421,0,0,0,1,1,1,1,1,1
A_15_P135426,0,0,0,1,1,1,1,1,1
A_15_P135431,0,0,0,1,1,1,1,1,1
A_15_P135436,0,0,0,1,1,1,1,1,1
A_15_P135446,0,0,0,1,1,1,1,1,1
A_15_P135466,0,0,0,1,1,1,1,1,1
A_15_P135476,0,0,0,1,1,1,1,1,1
A_15_P135486,0,0,0,1,1,1,1,1,1
A_15_P135491,0,0,0,1,1,1,1,1,1
A_15_P135501,0,0,0,1,1,1,1,1,1
A_15_P135511,0,0,0,1,1,1,1,1,1
A_15_P135516,0,0,0,1,1,1,1,1,1
A_15_P135521,0,0,0,1,1,1,1,1,1
A_15_P135526,0,0,0,1,1,1,1,1,1
A_15_P135531,0,0,0,1,1,1,1,1,1
A_15_P135536,0,0,0,1,1,1,1,1,1
A_15_P135546,0,0,0,1,1,1,1,1,1
A_15_P135551,0,0,0,1,1,1,1,1,1
A_15_P135561,0,0,0,1,1,1,1,1,1
A_15_P135566,0,0,0,1,1,1,1,1,1
A_15_P135571,0,0,0,1,1,1,1,1,1
A_15_P135576,0,0,0,1,1,1,1,1,1
A_15_P135581,0,0,0,1,1,1,1,1,1
A_15_P135586,0,0,0,1,1,1,1,1,1
A_15_P135591,0,0,0,1,1,1,1,1,1
A_15_P135596,0,0,0,1,1,1,1,1,1
A_15_P135601,0,0,0,1,1,1,1,1,1
A_15_P135611,0,0,0,1,1,1,1,1,1
A_15_P135616,0,0,0,1,1,1,1,1,1
A_15_P135621,0,0,0,1,1,1,1,1,1
A_15_P135626,0,0,0,1,1,1,1,1,1
A_15_P135631,0,0,0,1,1,1,1,1,1
A_15_P135636,0,0,0,1,1,1,1,1,1
A_15_P135641,0,0,0,1,1,1,1,1,1
A_15_P135646,0,0,0,1,1,1,1,1,1
A_15_P135651,0,0,0,1,1,1,1,1,1
A_15_P135656,0,0,0,1,1,1,1,1,1
A_15_P135666,0,0,0,1,1,1,1,1,1
A_15_P135671,0,0,0,1,1,1,1,1,1
A_15_P135681,0,0,0,1,1,1,1,1,1
A_15_P135691,0,0,0,1,1,1,1,1,1
A_15_P135701,0,0,0,1,1,1,1,1,1
A_15_P135711,0,0,0,1,1,1,1,1,1
A_15_P135716,0,0,0,1,1,1,1,1,1
A_15_P135721,0,0,0,1,1,1,1,1,1
A_15_P135726,0,0,0,1,1,1,1,1,1
A_15_P135731,0,0,0,1,1,1,1,1,1
A_15_P135741,0,0,0,1,1,1,1,1,1
A_15_P135746,0,0,0,1,1,1,1,1,1
A_15_P135751,0,0,0,1,1,1,1,1,1
A_15_P135771,0,0,0,1,1,1,1,1,1
A_15_P135776,0,0,0,1,1,1,1,1,1
A_15_P135781,0,0,0,1,1,1,1,1,1
A_15_P135791,0,0,0,1,1,1,1,1,1
A_15_P135796,0,0,0,1,1,1,1,1,1
A_15_P135801,0,0,0,1,1,1,1,1,1
A_15_P135806,0,0,0,1,1,1,1,1,1
A_15_P135816,0,0,0,1,1,1,1,1,1
A_15_P135821,0,0,0,1,1,1,1,1,1
A_15_P135836,0,0,0,1,1,1,1,1,1
A_15_P135846,0,0,0,1,1,1,1,1,1
A_15_P135851,0,0,0,1,1,1,1,1,1
A_15_P135856,0,0,0,1,1,1,1,1,1
A_15_P135866,0,0,0,1,1,1,1,1,1
A_15_P135871,0,0,0,1,1,1,1,1,1
A_15_P135876,0,0,0,1,1,1,1,1,1
A_15_P135881,0,0,0,1,1,1,1,1,1
A_15_P135886,0,0,0,1,1,1,1,1,1
A_15_P135891,0,0,0,1,1,1,1,1,1
A_15_P135896,0,0,0,1,1,1,1,1,1
A_15_P135901,0,0,0,1,1,1,1,1,1
A_15_P135911,0,0,0,1,1,1,1,1,1
A_15_P135921,0,0,0,1,1,1,1,1,1
A_15_P135926,0,0,0,1,1,1,1,1,1
A_15_P135951,0,0,0,1,1,1,1,1,1
A_15_P135956,0,0,0,1,1,1,1,1,1
A_15_P135961,0,0,0,1,1,1,1,1,1
A_15_P135966,0,0,0,1,1,1,1,1,1
A_15_P135981,0,0,0,1,1,1,1,1,1
A_15_P135991,0,0,0,1,1,1,1,1,1
A_15_P135996,0,0,0,1,1,1,1,1,1
A_15_P136001,0,0,0,1,1,1,1,1,1
A_15_P136006,0,0,0,1,1,1,1,1,1
A_15_P136046,0,0,0,1,1,1,1,1,1
A_15_P136061,0,0,0,1,1,1,1,1,1
A_15_P136076,0,0,0,1,1,1,1,1,1
A_15_P136086,0,0,0,1,1,1,1,1,1
A_15_P136091,0,0,0,1,1,1,1,1,1
A_15_P136096,0,0,0,1,1,1,1,1,1
A_15_P136101,0,0,0,1,1,1,1,1,1
A_15_P136106,0,0,0,1,1,1,1,1,1
A_15_P136111,0,0,0,1,1,1,1,1,1
A_15_P136116,0,0,0,1,1,1,1,1,1
A_15_P136121,0,0,0,1,1,1,1,1,1
A_15_P136126,0,0,0,1,1,1,1,1,1
A_15_P136131,0,0,0,1,1,1,1,1,1
A_15_P136136,0,0,0,1,1,1,1,1,1
A_15_P136141,0,0,0,1,1,1,1,1,1
A_15_P136151,0,0,0,1,1,1,1,1,1
A_15_P136156,0,0,0,1,1,1,1,1,1
A_15_P136161,0,0,0,1,1,1,1,1,1
A_15_P136166,0,0,0,1,1,1,1,1,1
A_15_P136171,0,0,0,1,1,1,1,1,1
A_15_P136176,0,0,0,1,1,1,1,1,1
A_15_P136181,0,0,0,1,1,1,1,1,1
A_15_P136186,0,0,0,1,1,1,1,1,1
A_15_P136196,0,0,0,1,1,1,1,1,1
A_15_P136201,0,0,0,1,1,1,1,1,1
A_15_P136206,0,0,0,1,1,1,1,1,1
A_15_P136211,0,0,0,1,1,1,1,1,1
A_15_P136216,0,0,0,1,1,1,1,1,1
A_15_P136226,0,0,0,1,1,1,1,1,1
A_15_P136231,0,0,0,1,1,1,1,1,1
A_15_P136236,0,0,0,1,1,1,1,1,1
A_15_P136241,0,0,0,1,1,1,1,1,1
A_15_P136251,0,0,0,1,1,1,1,1,1
A_15_P136256,0,0,0,1,1,1,1,1,1
A_15_P136261,0,0,0,1,1,1,1,1,1
A_15_P136266,0,0,0,1,1,1,1,1,1
A_15_P136276,0,0,0,1,1,1,1,1,1
A_15_P136281,0,0,0,1,1,1,1,1,1
A_15_P136293,0,0,0,1,1,1,1,1,1
A_15_P136296,0,0,0,1,1,1,1,1,1
A_15_P136301,0,0,0,1,1,1,1,1,1
A_15_P136306,0,0,0,1,1,1,1,1,1
A_15_P136311,0,0,0,1,1,1,1,1,1
A_15_P136316,0,0,0,1,1,1,1,1,1
A_15_P136321,0,0,0,1,1,1,1,1,1
A_15_P136326,0,0,0,1,1,1,1,1,1
A_15_P136331,0,0,0,1,1,1,1,1,1
A_15_P136336,0,0,0,1,1,1,1,1,1
A_15_P136341,0,0,0,1,1,1,1,1,1
A_15_P136346,0,0,0,1,1,1,1,1,1
A_15_P136351,0,0,0,1,1,1,1,1,1
A_15_P136356,0,0,0,1,1,1,1,1,1
A_15_P136371,0,0,0,1,1,1,1,1,1
A_15_P136376,0,0,0,1,1,1,1,1,1
A_15_P136381,0,0,0,1,1,1,1,1,1
A_15_P136386,0,0,0,1,1,1,1,1,1
A_15_P136401,0,0,0,1,1,1,1,1,1
A_15_P136406,0,0,0,1,1,1,1,1,1
A_15_P136411,0,0,0,1,1,1,1,1,1
A_15_P136416,0,0,0,1,1,1,1,1,1
A_15_P136421,0,0,0,1,1,1,1,1,1
A_15_P136426,0,0,0,1,1,1,1,1,1
A_15_P136431,0,0,0,1,1,1,1,1,1
A_15_P136436,0,0,0,1,1,1,1,1,1
A_15_P136441,0,0,0,1,1,1,1,1,1
A_15_P136446,0,0,0,1,1,1,1,1,1
A_15_P136451,0,0,0,1,1,1,1,1,1
A_15_P136456,0,0,0,1,1,1,1,1,1
A_15_P136461,0,0,0,1,1,1,1,1,1
A_15_P136466,0,0,0,1,1,1,1,1,1
A_15_P136471,0,0,0,1,1,1,1,1,1
A_15_P136476,0,0,0,1,1,1,1,1,1
A_15_P136481,0,0,0,1,1,1,1,1,1
A_15_P136486,0,0,0,1,1,1,1,1,1
A_15_P136491,0,0,0,1,1,1,1,1,1
A_15_P136496,0,0,0,1,1,1,1,1,1
A_15_P136511,0,0,0,1,1,1,1,1,1
A_15_P136516,0,0,0,1,1,1,1,1,1
A_15_P136521,0,0,0,1,1,1,1,1,1
A_15_P136526,0,0,0,1,1,1,1,1,1
A_15_P136531,0,0,0,1,1,1,1,1,1
A_15_P136536,0,0,0,1,1,1,1,1,1
A_15_P136541,0,0,0,1,1,1,1,1,1
A_15_P136551,0,0,0,1,1,1,1,1,1
A_15_P136556,0,0,0,1,1,1,1,1,1
A_15_P136576,0,0,0,1,1,1,1,1,1
A_15_P136581,0,0,0,1,1,1,1,1,1
A_15_P136586,0,0,0,1,1,1,1,1,1
A_15_P136591,0,0,0,1,1,1,1,1,1
A_15_P136596,0,0,0,1,1,1,1,1,1
A_15_P136611,0,0,0,1,1,1,1,1,1
A_15_P136626,0,0,0,1,1,1,1,1,1
A_15_P136641,0,0,0,1,1,1,1,1,1
A_15_P136646,0,0,0,1,1,1,1,1,1
A_15_P136651,0,0,0,1,1,1,1,1,1
A_15_P136681,0,0,0,1,1,1,1,1,1
A_15_P136686,0,0,0,1,1,1,1,1,1
A_15_P136691,0,0,0,1,1,1,1,1,1
A_15_P136696,0,0,0,1,1,1,1,1,1
A_15_P136701,0,0,0,1,1,1,1,1,1
A_15_P136711,0,0,0,1,1,1,1,1,1
A_15_P136721,0,0,0,1,1,1,1,1,1
A_15_P136726,0,0,0,1,1,1,1,1,1
A_15_P136731,0,0,0,1,1,1,1,1,1
A_15_P136736,0,0,0,1,1,1,1,1,1
A_15_P136741,0,0,0,1,1,1,1,1,1
A_15_P136751,0,0,0,1,1,1,1,1,1
A_15_P136756,0,0,0,1,1,1,1,1,1
A_15_P136761,0,0,0,1,1,1,1,1,1
A_15_P136771,0,0,0,1,1,1,1,1,1
A_15_P136786,0,0,0,1,1,1,1,1,1
A_15_P136791,0,0,0,1,1,1,1,1,1
A_15_P136796,0,0,0,1,1,1,1,1,1
A_15_P136811,0,0,0,1,1,1,1,1,1
A_15_P136821,0,0,0,1,1,1,1,1,1
A_15_P136831,0,0,0,1,1,1,1,1,1
A_15_P136846,0,0,0,1,1,1,1,1,1
A_15_P136851,0,0,0,1,1,1,1,1,1
A_15_P136856,0,0,0,1,1,1,1,1,1
A_15_P136866,0,0,0,1,1,1,1,1,1
A_15_P136871,0,0,0,1,1,1,1,1,1
A_15_P136876,0,0,0,1,1,1,1,1,1
A_15_P136881,0,0,0,1,1,1,1,1,1
A_15_P136886,0,0,0,1,1,1,1,1,1
A_15_P136891,0,0,0,1,1,1,1,1,1
A_15_P136896,0,0,0,1,1,1,1,1,1
A_15_P136901,0,0,0,1,1,1,1,1,1
A_15_P136916,0,0,0,1,1,1,1,1,1
A_15_P136926,0,0,0,1,1,1,1,1,1
A_15_P136931,0,0,0,1,1,1,1,1,1
A_15_P136936,0,0,0,1,1,1,1,1,1
A_15_P136946,0,0,0,1,1,1,1,1,1
A_15_P136951,0,0,0,1,1,1,1,1,1
A_15_P136956,0,0,0,1,1,1,1,1,1
A_15_P136961,0,0,0,1,1,1,1,1,1
A_15_P136966,0,0,0,1,1,1,1,1,1
A_15_P136971,0,0,0,1,1,1,1,1,1
A_15_P136976,0,0,0,1,1,1,1,1,1
A_15_P136986,0,0,0,1,1,1,1,1,1
A_15_P136991,0,0,0,1,1,1,1,1,1
A_15_P136996,0,0,0,1,1,1,1,1,1
A_15_P137001,0,0,0,1,1,1,1,1,1
A_15_P137006,0,0,0,1,1,1,1,1,1
A_15_P137011,0,0,0,1,1,1,1,1,1
A_15_P137016,0,0,0,1,1,1,1,1,1
A_15_P137026,0,0,0,1,1,1,1,1,1
A_15_P137031,0,0,0,1,1,1,1,1,1
A_15_P137046,0,0,0,1,1,1,1,1,1
A_15_P137051,0,0,0,1,1,1,1,1,1
A_15_P137056,0,0,0,1,1,1,1,1,1
A_15_P137061,0,0,0,1,1,1,1,1,1
A_15_P137066,0,0,0,1,1,1,1,1,1
A_15_P137071,0,0,0,1,1,1,1,1,1
A_15_P137081,0,0,0,1,1,1,1,1,1
A_15_P137086,0,0,0,1,1,1,1,1,1
A_15_P137091,0,0,0,1,1,1,1,1,1
A_15_P137096,0,0,0,1,1,1,1,1,1
A_15_P137101,0,0,0,1,1,1,1,1,1
A_15_P137106,0,0,0,1,1,1,1,1,1
A_15_P137111,0,0,0,1,1,1,1,1,1
A_15_P137126,0,0,0,1,1,1,1,1,1
A_15_P137131,0,0,0,1,1,1,1,1,1
A_15_P137136,0,0,0,1,1,1,1,1,1
A_15_P137141,0,0,0,1,1,1,1,1,1
A_15_P137146,0,0,0,1,1,1,1,1,1
A_15_P137151,0,0,0,1,1,1,1,1,1
A_15_P137201,0,0,0,1,1,1,1,1,1
A_15_P137246,0,0,0,1,1,1,1,1,1
A_15_P137251,0,0,0,1,1,1,1,1,1
A_15_P137256,0,0,0,1,1,1,1,1,1
A_15_P137266,0,0,0,1,1,1,1,1,1
A_15_P137276,0,0,0,1,1,1,1,1,1
A_15_P137286,0,0,0,1,1,1,1,1,1
A_15_P137301,0,0,0,1,1,1,1,1,1
A_15_P137311,0,0,0,1,1,1,1,1,1
A_15_P137326,0,0,0,1,1,1,1,1,1
A_15_P137333,0,0,0,1,1,1,1,1,1
A_15_P137336,0,0,0,1,1,1,1,1,1
A_15_P137343,0,0,0,1,1,1,1,1,1
A_15_P137346,0,0,0,1,1,1,1,1,1
A_15_P137356,0,0,0,1,1,1,1,1,1
A_15_P137371,0,0,0,1,1,1,1,1,1
A_15_P137380,0,0,0,1,1,1,1,1,1
A_15_P137381,0,0,0,1,1,1,1,1,1
A_15_P137386,0,0,0,1,1,1,1,1,1
A_15_P137392,0,0,0,1,1,1,1,1,1
A_15_P137400,0,0,0,1,1,1,1,1,1
A_15_P137401,0,0,0,1,1,1,1,1,1
A_15_P137411,0,0,0,1,1,1,1,1,1
A_15_P137436,0,0,0,1,1,1,1,1,1
A_15_P137441,0,0,0,1,1,1,1,1,1
A_15_P137466,0,0,0,1,1,1,1,1,1
A_15_P137471,0,0,0,1,1,1,1,1,1
A_15_P137476,0,0,0,1,1,1,1,1,1
A_15_P137481,0,0,0,1,1,1,1,1,1
A_15_P137491,0,0,0,1,1,1,1,1,1
A_15_P137496,0,0,0,1,1,1,1,1,1
A_15_P137504,0,0,0,1,1,1,1,1,1
A_15_P137526,0,0,0,1,1,1,1,1,1
A_15_P137531,0,0,0,1,1,1,1,1,1
A_15_P137536,0,0,0,1,1,1,1,1,1
A_15_P137541,0,0,0,1,1,1,1,1,1
A_15_P137546,0,0,0,1,1,1,1,1,1
A_15_P137556,0,0,0,1,1,1,1,1,1
A_15_P137561,0,0,0,1,1,1,1,1,1
A_15_P137566,0,0,0,1,1,1,1,1,1
A_15_P137571,0,0,0,1,1,1,1,1,1
A_15_P137576,0,0,0,1,1,1,1,1,1
A_15_P137581,0,0,0,1,1,1,1,1,1
A_15_P137586,0,0,0,1,1,1,1,1,1
A_15_P137591,0,0,0,1,1,1,1,1,1
A_15_P137601,0,0,0,1,1,1,1,1,1
A_15_P137606,0,0,0,1,1,1,1,1,1
A_15_P137611,0,0,0,1,1,1,1,1,1
A_15_P137616,0,0,0,1,1,1,1,1,1
A_15_P137629,0,0,0,1,1,1,1,1,1
A_15_P137631,0,0,0,1,1,1,1,1,1
A_15_P137640,0,0,0,1,1,1,1,1,1
A_15_P137641,0,0,0,1,1,1,1,1,1
A_15_P137648,0,0,0,1,1,1,1,1,1
A_15_P137656,0,0,0,1,1,1,1,1,1
A_15_P137661,0,0,0,1,1,1,1,1,1
A_15_P137666,0,0,0,1,1,1,1,1,1
A_15_P137676,0,0,0,1,1,1,1,1,1
A_15_P137686,0,0,0,1,1,1,1,1,1
A_15_P137696,0,0,0,1,1,1,1,1,1
A_15_P137704,0,0,0,1,1,1,1,1,1
A_15_P137706,0,0,0,1,1,1,1,1,1
A_15_P137711,0,0,0,1,1,1,1,1,1
A_15_P137716,0,0,0,1,1,1,1,1,1
A_15_P137721,0,0,0,1,1,1,1,1,1
A_15_P137730,0,0,0,1,1,1,1,1,1
A_15_P137731,0,0,0,1,1,1,1,1,1
A_15_P137736,0,0,0,1,1,1,1,1,1
A_15_P137741,0,0,0,1,1,1,1,1,1
A_15_P137756,0,0,0,1,1,1,1,1,1
A_15_P137761,0,0,0,1,1,1,1,1,1
A_15_P137766,0,0,0,1,1,1,1,1,1
A_15_P137771,0,0,0,1,1,1,1,1,1
A_15_P137784,0,0,0,1,1,1,1,1,1
A_15_P137786,0,0,0,1,1,1,1,1,1
A_15_P137796,0,0,0,1,1,1,1,1,1
A_15_P137801,0,0,0,1,1,1,1,1,1
A_15_P137806,0,0,0,1,1,1,1,1,1
A_15_P137811,0,0,0,1,1,1,1,1,1
A_15_P137816,0,0,0,1,1,1,1,1,1
A_15_P137821,0,0,0,1,1,1,1,1,1
A_15_P137826,0,0,0,1,1,1,1,1,1
A_15_P137831,0,0,0,1,1,1,1,1,1
A_15_P137836,0,0,0,1,1,1,1,1,1
A_15_P137843,0,0,0,1,1,1,1,1,1
A_15_P137846,0,0,0,1,1,1,1,1,1
A_15_P137851,0,0,0,1,1,1,1,1,1
A_15_P137856,0,0,0,1,1,1,1,1,1
A_15_P137866,0,0,0,1,1,1,1,1,1
A_15_P137871,0,0,0,1,1,1,1,1,1
A_15_P137876,0,0,0,1,1,1,1,1,1
A_15_P137881,0,0,0,1,1,1,1,1,1
A_15_P137886,0,0,0,1,1,1,1,1,1
A_15_P137891,0,0,0,1,1,1,1,1,1
A_15_P137896,0,0,0,1,1,1,1,1,1
A_15_P137901,0,0,0,1,1,1,1,1,1
A_15_P137906,0,0,0,1,1,1,1,1,1
A_15_P137911,0,0,0,1,1,1,1,1,1
A_15_P137916,0,0,0,1,1,1,1,1,1
A_15_P137921,0,0,0,1,1,1,1,1,1
A_15_P137926,0,0,0,1,1,1,1,1,1
A_15_P137931,0,0,0,1,1,1,1,1,1
A_15_P137936,0,0,0,1,1,1,1,1,1
A_15_P137941,0,0,0,1,1,1,1,1,1
A_15_P137946,0,0,0,1,1,1,1,1,1
A_15_P137951,0,0,0,1,1,1,1,1,1
A_15_P137956,0,0,0,1,1,1,1,1,1
A_15_P137961,0,0,0,1,1,1,1,1,1
A_15_P137966,0,0,0,1,1,1,1,1,1
A_15_P137976,0,0,0,1,1,1,1,1,1
A_15_P137981,0,0,0,1,1,1,1,1,1
A_15_P137986,0,0,0,1,1,1,1,1,1
A_15_P137991,0,0,0,1,1,1,1,1,1
A_15_P137996,0,0,0,1,1,1,1,1,1
A_15_P138001,0,0,0,1,1,1,1,1,1
A_15_P138011,0,0,0,1,1,1,1,1,1
A_15_P138016,0,0,0,1,1,1,1,1,1
A_15_P138021,0,0,0,1,1,1,1,1,1
A_15_P138031,0,0,0,1,1,1,1,1,1
A_15_P138036,0,0,0,1,1,1,1,1,1
A_15_P138041,0,0,0,1,1,1,1,1,1
A_15_P138046,0,0,0,1,1,1,1,1,1
A_15_P138051,0,0,0,1,1,1,1,1,1
A_15_P138056,0,0,0,1,1,1,1,1,1
A_15_P138061,0,0,0,1,1,1,1,1,1
A_15_P138066,0,0,0,1,1,1,1,1,1
A_15_P138071,0,0,0,1,1,1,1,1,1
A_15_P138076,0,0,0,1,1,1,1,1,1
A_15_P138081,0,0,0,1,1,1,1,1,1
A_15_P138086,0,0,0,1,1,1,1,1,1
A_15_P138091,0,0,0,1,1,1,1,1,1
A_15_P138096,0,0,0,1,1,1,1,1,1
A_15_P138101,0,0,0,1,1,1,1,1,1
A_15_P138106,0,0,0,1,1,1,1,1,1
A_15_P138111,0,0,0,1,1,1,1,1,1
A_15_P138121,0,0,0,1,1,1,1,1,1
A_15_P138131,0,0,0,1,1,1,1,1,1
A_15_P138146,0,0,0,1,1,1,1,1,1
A_15_P138161,0,0,0,1,1,1,1,1,1
A_15_P138166,0,0,0,1,1,1,1,1,1
A_15_P138171,0,0,0,1,1,1,1,1,1
A_15_P138176,0,0,0,1,1,1,1,1,1
A_15_P138181,0,0,0,1,1,1,1,1,1
A_15_P138186,0,0,0,1,1,1,1,1,1
A_15_P138191,0,0,0,1,1,1,1,1,1
A_15_P138196,0,0,0,1,1,1,1,1,1
A_15_P138201,0,0,0,1,1,1,1,1,1
A_15_P138206,0,0,0,1,1,1,1,1,1
A_15_P138211,0,0,0,1,1,1,1,1,1
A_15_P138221,0,0,0,1,1,1,1,1,1
A_15_P138226,0,0,0,1,1,1,1,1,1
A_15_P138231,0,0,0,1,1,1,1,1,1
A_15_P138236,0,0,0,1,1,1,1,1,1
A_15_P138241,0,0,0,1,1,1,1,1,1
A_15_P138246,0,0,0,1,1,1,1,1,1
A_15_P138251,0,0,0,1,1,1,1,1,1
A_15_P138256,0,0,0,1,1,1,1,1,1
A_15_P138266,0,0,0,1,1,1,1,1,1
A_15_P138271,0,0,0,1,1,1,1,1,1
A_15_P138281,0,0,0,1,1,1,1,1,1
A_15_P138286,0,0,0,1,1,1,1,1,1
A_15_P138291,0,0,0,1,1,1,1,1,1
A_15_P138296,0,0,0,1,1,1,1,1,1
A_15_P138306,0,0,0,1,1,1,1,1,1
A_15_P138311,0,0,0,1,1,1,1,1,1
A_15_P138316,0,0,0,1,1,1,1,1,1
A_15_P138321,0,0,0,1,1,1,1,1,1
A_15_P138341,0,0,0,1,1,1,1,1,1
A_15_P138346,0,0,0,1,1,1,1,1,1
A_15_P138351,0,0,0,1,1,1,1,1,1
A_15_P138356,0,0,0,1,1,1,1,1,1
A_15_P138366,0,0,0,1,1,1,1,1,1
A_15_P138371,0,0,0,1,1,1,1,1,1
A_15_P138376,0,0,0,1,1,1,1,1,1
A_15_P138381,0,0,0,1,1,1,1,1,1
A_15_P138411,0,0,0,1,1,1,1,1,1
A_15_P138421,0,0,0,1,1,1,1,1,1
A_15_P138426,0,0,0,1,1,1,1,1,1
A_15_P138431,0,0,0,1,1,1,1,1,1
A_15_P138436,0,0,0,1,1,1,1,1,1
A_15_P138445,0,0,0,1,1,1,1,1,1
A_15_P138451,0,0,0,1,1,1,1,1,1
A_15_P138465,0,0,0,1,1,1,1,1,1
A_15_P138471,0,0,0,1,1,1,1,1,1
A_15_P138476,0,0,0,1,1,1,1,1,1
A_15_P138481,0,0,0,1,1,1,1,1,1
A_15_P138486,0,0,0,1,1,1,1,1,1
A_15_P138500,0,0,0,1,1,1,1,1,1
A_15_P138501,0,0,0,1,1,1,1,1,1
A_15_P138506,0,0,0,1,1,1,1,1,1
A_15_P138511,0,0,0,1,1,1,1,1,1
A_15_P138516,0,0,0,1,1,1,1,1,1
A_15_P138521,0,0,0,1,1,1,1,1,1
A_15_P138531,0,0,0,1,1,1,1,1,1
A_15_P138536,0,0,0,1,1,1,1,1,1
A_15_P138541,0,0,0,1,1,1,1,1,1
A_15_P138546,0,0,0,1,1,1,1,1,1
A_15_P138551,0,0,0,1,1,1,1,1,1
A_15_P138556,0,0,0,1,1,1,1,1,1
A_15_P138561,0,0,0,1,1,1,1,1,1
A_15_P138566,0,0,0,1,1,1,1,1,1
A_15_P138571,0,0,0,1,1,1,1,1,1
A_15_P138576,0,0,0,1,1,1,1,1,1
A_15_P138581,0,0,0,1,1,1,1,1,1
A_15_P138586,0,0,0,1,1,1,1,1,1
A_15_P138621,0,0,0,1,1,1,1,1,1
A_15_P138633,0,0,0,1,1,1,1,1,1
A_15_P138701,0,0,0,1,1,1,1,1,1
A_15_P138706,0,0,0,1,1,1,1,1,1
A_15_P138716,0,0,0,1,1,1,1,1,1
A_15_P138766,0,0,0,1,1,1,1,1,1
A_15_P138776,0,0,0,1,1,1,1,1,1
A_15_P138796,0,0,0,1,1,1,1,1,1
A_15_P138826,0,0,0,1,1,1,1,1,1
A_15_P138836,0,0,0,1,1,1,1,1,1
A_15_P138842,0,0,0,1,1,1,1,1,1
A_15_P138891,0,0,0,1,1,1,1,1,1
A_15_P138896,0,0,0,1,1,1,1,1,1
A_15_P138901,0,0,0,1,1,1,1,1,1
A_15_P138928,0,0,0,1,1,1,1,1,1
A_15_P138931,0,0,0,1,1,1,1,1,1
A_15_P138936,0,0,0,1,1,1,1,1,1
